# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
34,1766563308.9659505,108800,-0.48447027802467346,115.96429443359375,1.0001312494277954,0.5725556015968323,57.981815338134766,0.999323844909668,-0.5003417134284973,102.18182373046875,1.0086188316345215,0.5352057218551636,105.80644989013672,1.0061001777648926
35,1766563311.5996192,112000,-0.48447027802467346,115.96429443359375,1.0001312494277954,0.5725556015968323,57.981815338134766,0.999323844909668,-0.5003417134284973,102.18182373046875,1.0086188316345215,0.5027654767036438,87.37837982177734,1.0007604360580444
36,1766563312.8997033,115200,-0.48447027802467346,115.96429443359375,1.0001312494277954,0.5725556015968323,57.981815338134766,0.999323844909668,-0.48780757188796997,92.0625,0.9983498454093933,0.5027654767036438,87.37837982177734,1.0007604360580444
37,1766563320.8068004,118400,-0.48447027802467346,115.96429443359375,1.0001312494277954,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.48780757188796997,92.0625,0.9983498454093933,0.5027654767036438,87.37837982177734,1.0007604360580444
38,1766563321.4563003,121600,-0.49042755365371704,96.0250015258789,0.9981150031089783,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.48780757188796997,92.0625,0.9983498454093933,0.5027654767036438,87.37837982177734,1.0007604360580444
39,1766563322.4508173,124800,-0.49042755365371704,96.0250015258789,0.9981150031089783,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.48780757188796997,92.0625,0.9983498454093933,0.5063350796699524,89.15384674072266,0.9958057999610901
40,1766563326.1748,128000,-0.49042755365371704,96.0250015258789,0.9981150031089783,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.5005438923835754,85.06977081298828,0.9924834966659546,0.5063350796699524,89.15384674072266,0.9958057999610901
41,1766563332.9309144,131200,-0.5130506753921509,75.54762268066406,0.9959426522254944,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.5005438923835754,85.06977081298828,0.9924834966659546,0.5063350796699524,89.15384674072266,0.9958057999610901
42,1766563334.3421507,134400,-0.5130506753921509,75.54762268066406,0.9959426522254944,0.5528659820556641,72.25581359863281,0.9871751070022583,-0.5005438923835754,85.06977081298828,0.9924834966659546,0.5314508080482483,67.9565200805664,0.9890031218528748
43,1766563335.3219817,137600,-0.5130506753921509,75.54762268066406,0.9959426522254944,0.5797222256660461,58.55357360839844,0.9624541401863098,-0.5005438923835754,85.06977081298828,0.9924834966659546,0.5314508080482483,67.9565200805664,0.9890031218528748
44,1766563339.453791,140800,-0.5130506753921509,75.54762268066406,0.9959426522254944,0.5797222256660461,58.55357360839844,0.9624541401863098,-0.5276724696159363,67.4565200805664,0.9852067828178406,0.5314508080482483,67.9565200805664,0.9890031218528748
45,1766563343.4878006,144000,-0.5424111485481262,68.0,0.9975633025169373,0.5797222256660461,58.55357360839844,0.9624541401863098,-0.5276724696159363,67.4565200805664,0.9852067828178406,0.5314508080482483,67.9565200805664,0.9890031218528748
46,1766563348.414037,147200,-0.5424111485481262,68.0,0.9975633025169373,0.5797222256660461,58.55357360839844,0.9624541401863098,-0.5276724696159363,67.4565200805664,0.9852067828178406,0.5583014488220215,62.682926177978516,0.9923765063285828
47,1766563350.821281,150400,-0.5424111485481262,68.0,0.9975633025169373,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5276724696159363,67.4565200805664,0.9852067828178406,0.5583014488220215,62.682926177978516,0.9923765063285828
48,1766563351.182,153600,-0.5424111485481262,68.0,0.9975633025169373,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5356652736663818,77.7631607055664,0.9978877305984497,0.5583014488220215,62.682926177978516,0.9923765063285828
49,1766563355.7456112,156800,-0.5356872081756592,111.79310607910156,0.998828113079071,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5356652736663818,77.7631607055664,0.9978877305984497,0.5583014488220215,62.682926177978516,0.9923765063285828
50,1766563359.0992,160000,-0.5356872081756592,111.79310607910156,0.998828113079071,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5356652736663818,77.7631607055664,0.9978877305984497,0.547613263130188,101.0,1.002026915550232
51,1766563361.2726398,163200,-0.5356872081756592,111.79310607910156,0.998828113079071,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5307368040084839,101.83333587646484,1.001638650894165,0.547613263130188,101.0,1.002026915550232
52,1766563363.7044876,166400,-0.5172586441040039,122.0,1.0002636909484863,0.5882447361946106,62.18367385864258,0.9585913419723511,-0.5307368040084839,101.83333587646484,1.001638650894165,0.547613263130188,101.0,1.002026915550232
53,1766563364.487735,169600,-0.5172586441040039,122.0,1.0002636909484863,0.5654147863388062,86.17143249511719,0.9632675051689148,-0.5307368040084839,101.83333587646484,1.001638650894165,0.547613263130188,101.0,1.002026915550232
54,1766563368.6356308,172800,-0.5172586441040039,122.0,1.0002636909484863,0.5654147863388062,86.17143249511719,0.9632675051689148,-0.5307368040084839,101.83333587646484,1.001638650894165,0.521725594997406,122.8888931274414,0.9938080906867981
55,1766563373.0287495,176000,-0.5076572895050049,127.72727966308594,0.9988004565238953,0.5654147863388062,86.17143249511719,0.9632675051689148,-0.5307368040084839,101.83333587646484,1.001638650894165,0.521725594997406,122.8888931274414,0.9938080906867981
56,1766563373.2085648,179200,-0.5076572895050049,127.72727966308594,0.9988004565238953,0.5654147863388062,86.17143249511719,0.9632675051689148,-0.5048781633377075,121.67857360839844,0.9983221292495728,0.521725594997406,122.8888931274414,0.9938080906867981
57,1766563381.0543025,182400,-0.5076572895050049,127.72727966308594,0.9988004565238953,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.5048781633377075,121.67857360839844,0.9983221292495728,0.521725594997406,122.8888931274414,0.9938080906867981
58,1766563382.1095839,185600,-0.5076572895050049,127.72727966308594,0.9988004565238953,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.5048781633377075,121.67857360839844,0.9983221292495728,0.5130308270454407,122.43478393554688,1.0114269256591797
59,1766563383.202732,188800,-0.4777950942516327,159.5,1.003562092781067,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.5048781633377075,121.67857360839844,0.9983221292495728,0.5130308270454407,122.43478393554688,1.0114269256591797
60,1766563383.742672,192000,-0.4777950942516327,159.5,1.003562092781067,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.4846869111061096,135.5,1.00656259059906,0.5130308270454407,122.43478393554688,1.0114269256591797
61,1766563393.0995264,195200,-0.4777950942516327,159.5,1.003562092781067,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.4846869111061096,135.5,1.00656259059906,0.47895026206970215,132.38710021972656,0.9970802068710327
62,1766563394.4888015,198400,-0.46712392568588257,127.42857360839844,0.9959313869476318,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.4846869111061096,135.5,1.00656259059906,0.47895026206970215,132.38710021972656,0.9970802068710327
63,1766563394.546774,201600,-0.46712392568588257,127.42857360839844,0.9959313869476318,0.5504928231239319,87.82857513427734,0.9949791431427002,-0.4703747034072876,117.31034088134766,0.9896285533905029,0.47895026206970215,132.38710021972656,0.9970802068710327
64,1766563396.986798,204800,-0.46712392568588257,127.42857360839844,0.9959313869476318,0.5233670473098755,90.51219177246094,0.944771409034729,-0.4703747034072876,117.31034088134766,0.9896285533905029,0.47895026206970215,132.38710021972656,0.9970802068710327
65,1766563404.0512404,208000,-0.46712392568588257,127.42857360839844,0.9959313869476318,0.5233670473098755,90.51219177246094,0.944771409034729,-0.4703747034072876,117.31034088134766,0.9896285533905029,0.5032409429550171,90.89189147949219,0.9735990762710571
66,1766563406.1592834,211200,-0.4928816854953766,86.7391357421875,0.9921374320983887,0.5233670473098755,90.51219177246094,0.944771409034729,-0.4703747034072876,117.31034088134766,0.9896285533905029,0.5032409429550171,90.89189147949219,0.9735990762710571
67,1766563407.7099192,214400,-0.4928816854953766,86.7391357421875,0.9921374320983887,0.5233670473098755,90.51219177246094,0.944771409034729,-0.4975307285785675,73.4693832397461,0.9611495733261108,0.5032409429550171,90.89189147949219,0.9735990762710571
68,1766563409.1707458,217600,-0.4928816854953766,86.7391357421875,0.9921374320983887,0.5551425814628601,56.694915771484375,0.6966886520385742,-0.4975307285785675,73.4693832397461,0.9611495733261108,0.5032409429550171,90.89189147949219,0.9735990762710571
69,1766563417.038276,220800,-0.4928816854953766,86.7391357421875,0.9921374320983887,0.5551425814628601,56.694915771484375,0.6966886520385742,-0.4975307285785675,73.4693832397461,0.9611495733261108,0.530838668346405,47.040000915527344,0.9444940090179443
70,1766563417.8973246,224000,-0.5182376503944397,48.5797119140625,0.9908665418624878,0.5551425814628601,56.694915771484375,0.6966886520385742,-0.4975307285785675,73.4693832397461,0.9611495733261108,0.530838668346405,47.040000915527344,0.9444940090179443
71,1766563420.4022372,227200,-0.5182376503944397,48.5797119140625,0.9908665418624878,0.5551425814628601,56.694915771484375,0.6966886520385742,-0.5239765048027039,45.25,0.914334237575531,0.530838668346405,47.040000915527344,0.9444940090179443
72,1766563422.7704015,230400,-0.5182376503944397,48.5797119140625,0.9908665418624878,0.5829460620880127,38.976470947265625,0.2843027412891388,-0.5239765048027039,45.25,0.914334237575531,0.530838668346405,47.040000915527344,0.9444940090179443
73,1766563430.0370178,233600,-0.5411787033081055,42.53333282470703,0.9900270104408264,0.5829460620880127,38.976470947265625,0.2843027412891388,-0.5239765048027039,45.25,0.914334237575531,0.530838668346405,47.040000915527344,0.9444940090179443
74,1766563430.6150434,236800,-0.5411787033081055,42.53333282470703,0.9900270104408264,0.5829460620880127,38.976470947265625,0.2843027412891388,-0.5239765048027039,45.25,0.914334237575531,0.55553138256073,37.90804672241211,0.8737141489982605
75,1766563434.1724722,240000,-0.5411787033081055,42.53333282470703,0.9900270104408264,0.5829460620880127,38.976470947265625,0.2843027412891388,-0.5477776527404785,37.82143020629883,0.805031955242157,0.55553138256073,37.90804672241211,0.8737141489982605
76,1766563436.290084,243200,-0.5411787033081055,42.53333282470703,0.9900270104408264,0.607478678226471,39.0987663269043,0.12585322558879852,-0.5477776527404785,37.82143020629883,0.805031955242157,0.55553138256073,37.90804672241211,0.8737141489982605
77,1766563442.833424,246400,-0.5620341897010803,39.841461181640625,0.9892507791519165,0.607478678226471,39.0987663269043,0.12585322558879852,-0.5477776527404785,37.82143020629883,0.805031955242157,0.55553138256073,37.90804672241211,0.8737141489982605
78,1766563445.1829348,249600,-0.5620341897010803,39.841461181640625,0.9892507791519165,0.607478678226471,39.0987663269043,0.12585322558879852,-0.5477776527404785,37.82143020629883,0.805031955242157,0.5777547955513,35.40229797363281,0.6910071969032288
79,1766563448.0365856,252800,-0.5620341897010803,39.841461181640625,0.9892507791519165,0.607478678226471,39.0987663269043,0.12585322558879852,-0.5693120956420898,36.69318389892578,0.5561342239379883,0.5777547955513,35.40229797363281,0.6910071969032288
80,1766563449.669877,256000,-0.5620341897010803,39.841461181640625,0.9892507791519165,0.6292853951454163,37.8795166015625,0.21324054896831512,-0.5693120956420898,36.69318389892578,0.5561342239379883,0.5777547955513,35.40229797363281,0.6910071969032288
81,1766563453.9036472,259200,-0.5798339247703552,46.099998474121094,0.9897909164428711,0.6292853951454163,37.8795166015625,0.21324054896831512,-0.5693120956420898,36.69318389892578,0.5561342239379883,0.5777547955513,35.40229797363281,0.6910071969032288
82,1766563458.0409014,262400,-0.5798339247703552,46.099998474121094,0.9897909164428711,0.6292853951454163,37.8795166015625,0.21324054896831512,-0.5693120956420898,36.69318389892578,0.5561342239379883,0.596608579158783,43.31578826904297,0.4269453287124634
83,1766563461.2747793,265600,-0.5798339247703552,46.099998474121094,0.9897909164428711,0.6292853951454163,37.8795166015625,0.21324054896831512,-0.5877664685249329,40.62963104248047,0.17911265790462494,0.596608579158783,43.31578826904297,0.4269453287124634
84,1766563463.0951447,268800,-0.5798339247703552,46.099998474121094,0.9897909164428711,0.6474809050559998,40.0,0.1411604881286621,-0.5877664685249329,40.62963104248047,0.17911265790462494,0.596608579158783,43.31578826904297,0.4269453287124634
85,1766563465.748922,272000,-0.5973408818244934,43.34782791137695,0.9899250864982605,0.6474809050559998,40.0,0.1411604881286621,-0.5877664685249329,40.62963104248047,0.17911265790462494,0.596608579158783,43.31578826904297,0.4269453287124634
86,1766563472.7892222,275200,-0.5973408818244934,43.34782791137695,0.9899250864982605,0.6474809050559998,40.0,0.1411604881286621,-0.5877664685249329,40.62963104248047,0.17911265790462494,0.6136992573738098,39.94520568847656,0.3786143362522125
87,1766563474.5050347,278400,-0.5973408818244934,43.34782791137695,0.9899250864982605,0.6474809050559998,40.0,0.1411604881286621,-0.604240357875824,44.21666717529297,0.6471470594406128,0.6136992573738098,39.94520568847656,0.3786143362522125
88,1766563478.3450472,281600,-0.6118785738945007,57.352943420410156,0.9916662573814392,0.6474809050559998,40.0,0.1411604881286621,-0.604240357875824,44.21666717529297,0.6471470594406128,0.6136992573738098,39.94520568847656,0.3786143362522125
89,1766563478.8255982,284800,-0.6118785738945007,57.352943420410156,0.9916662573814392,0.6593098044395447,45.536231994628906,0.39325252175331116,-0.604240357875824,44.21666717529297,0.6471470594406128,0.6136992573738098,39.94520568847656,0.3786143362522125
90,1766563484.3879855,288000,-0.6118785738945007,57.352943420410156,0.9916662573814392,0.6593098044395447,45.536231994628906,0.39325252175331116,-0.604240357875824,44.21666717529297,0.6471470594406128,0.6247928738594055,54.6065559387207,0.5183114409446716
91,1766563487.0171967,291200,-0.6118785738945007,57.352943420410156,0.9916662573814392,0.6593098044395447,45.536231994628906,0.39325252175331116,-0.6154394149780273,57.65079879760742,0.45378243923187256,0.6247928738594055,54.6065559387207,0.5183114409446716
92,1766563490.3640769,294400,-0.6222814917564392,53.27941131591797,0.9876265525817871,0.6593098044395447,45.536231994628906,0.39325252175331116,-0.6154394149780273,57.65079879760742,0.45378243923187256,0.6247928738594055,54.6065559387207,0.5183114409446716
93,1766563492.2359042,297600,-0.6222814917564392,53.27941131591797,0.9876265525817871,0.674312174320221,42.0,0.11133088916540146,-0.6154394149780273,57.65079879760742,0.45378243923187256,0.6247928738594055,54.6065559387207,0.5183114409446716
